num,lm,Bone,type,Name,Description,Position,full_model,braincase
820,8,quadrate,curve,C67.Quadrate-7,C67.quad_supratemp_joint_art_supratemp_dors_post_vent_post_quad,l,14,8
821,9,quadrate,curve,C67.Quadrate-8,C67.quad_supratemp_joint_art_supratemp_dors_post_vent_post_quad,l,14,8
822,10,quadrate,curve,C67.Quadrate-9,C67.quad_supratemp_joint_art_supratemp_dors_post_vent_post_quad,l,14,8
823,1,quadrate,curve,C68.Quadrate-0,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,l,14,8
824,2,quadrate,curve,C68.Quadrate-1,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,l,14,8
825,3,quadrate,curve,C68.Quadrate-2,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,l,14,8
826,4,quadrate,curve,C68.Quadrate-3,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,l,14,8
827,5,quadrate,curve,C68.Quadrate-4,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,l,14,8
828,6,quadrate,curve,C68.Quadrate-5,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,l,14,8
829,7,quadrate,curve,C68.Quadrate-6,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,l,14,8
830,8,quadrate,curve,C68.Quadrate-7,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,l,14,8
831,9,quadrate,curve,C68.Quadrate-8,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,l,14,8
832,10,quadrate,curve,C68.Quadrate-9,C68.quad_supratemp_joint_art_supratemp_cent_ant_dors_ant_quad,l,14,8
833,1,quadrate,curve,C69.Quadrate-0,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,l,14,8
834,2,quadrate,curve,C69.Quadrate-1,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,l,14,8
835,3,quadrate,curve,C69.Quadrate-2,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,l,14,8
836,4,quadrate,curve,C69.Quadrate-3,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,l,14,8
837,5,quadrate,curve,C69.Quadrate-4,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,l,14,8
838,6,quadrate,curve,C69.Quadrate-5,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,l,14,8
839,7,quadrate,curve,C69.Quadrate-6,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,l,14,8
840,8,quadrate,curve,C69.Quadrate-7,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,l,14,8
841,9,quadrate,curve,C69.Quadrate-8,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,l,14,8
842,10,quadrate,curve,C69.Quadrate-9,C69.lat_edge_art_supratemp_dors_ant_art_art_post_lat_quad,l,14,8
843,1,quadrate,curve,C70.Quadrate-0,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,l,14,8
844,2,quadrate,curve,C70.Quadrate-1,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,l,14,8
845,3,quadrate,curve,C70.Quadrate-2,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,l,14,8
846,4,quadrate,curve,C70.Quadrate-3,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,l,14,8
847,5,quadrate,curve,C70.Quadrate-4,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,l,14,8
848,6,quadrate,curve,C70.Quadrate-5,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,l,14,8
849,7,quadrate,curve,C70.Quadrate-6,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,l,14,8
850,8,quadrate,curve,C70.Quadrate-7,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,l,14,8
851,9,quadrate,curve,C70.Quadrate-8,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,l,14,8
852,10,quadrate,curve,C70.Quadrate-9,C70.quad_art_joint_art_art_post_lat_dors_ant_quad,l,14,8
853,1,quadrate,curve,C71.Quadrate-0,C71.quad_art_joint_art_art_dors_ant_post_med_quad,l,14,8
854,2,quadrate,curve,C71.Quadrate-1,C71.quad_art_joint_art_art_dors_ant_post_med_quad,l,14,8
855,3,quadrate,curve,C71.Quadrate-2,C71.quad_art_joint_art_art_dors_ant_post_med_quad,l,14,8
856,4,quadrate,curve,C71.Quadrate-3,C71.quad_art_joint_art_art_dors_ant_post_med_quad,l,14,8
857,5,quadrate,curve,C71.Quadrate-4,C71.quad_art_joint_art_art_dors_ant_post_med_quad,l,14,8
858,6,quadrate,curve,C71.Quadrate-5,C71.quad_art_joint_art_art_dors_ant_post_med_quad,l,14,8
859,7,quadrate,curve,C71.Quadrate-6,C71.quad_art_joint_art_art_dors_ant_post_med_quad,l,14,8
860,8,quadrate,curve,C71.Quadrate-7,C71.quad_art_joint_art_art_dors_ant_post_med_quad,l,14,8
861,9,quadrate,curve,C71.Quadrate-8,C71.quad_art_joint_art_art_dors_ant_post_med_quad,l,14,8
862,10,quadrate,curve,C71.Quadrate-9,C71.quad_art_joint_art_art_dors_ant_post_med_quad,l,14,8
863,1,quadrate,curve,C72.Quadrate-0,C72.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
864,2,quadrate,curve,C72.Quadrate-1,C72.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
865,3,quadrate,curve,C72.Quadrate-2,C72.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
866,4,quadrate,curve,C72.Quadrate-3,C72.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
867,5,quadrate,curve,C72.Quadrate-4,C72.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
868,6,quadrate,curve,C72.Quadrate-5,C72.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
869,7,quadrate,curve,C72.Quadrate-6,C72.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
870,8,quadrate,curve,C72.Quadrate-7,C72.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
871,9,quadrate,curve,C72.Quadrate-8,C72.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
872,10,quadrate,curve,C72.Quadrate-9,C72.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
873,1,quadrate,curve,C73.Quadrate-0,C73.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
874,2,quadrate,curve,C73.Quadrate-1,C73.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
875,3,quadrate,curve,C73.Quadrate-2,C73.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
876,4,quadrate,curve,C73.Quadrate-3,C73.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
877,5,quadrate,curve,C73.Quadrate-4,C73.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
878,6,quadrate,curve,C73.Quadrate-5,C73.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
879,7,quadrate,curve,C73.Quadrate-6,C73.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
880,8,quadrate,curve,C73.Quadrate-7,C73.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
881,9,quadrate,curve,C73.Quadrate-8,C73.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
882,10,quadrate,curve,C73.Quadrate-9,C73.quad_art_joint_art_art_post_med_vent_med_quad,l,14,8
883,1,quadrate,curve,C74.Quadrate-0,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,l,14,8
884,2,quadrate,curve,C74.Quadrate-1,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,l,14,8
885,3,quadrate,curve,C74.Quadrate-2,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,l,14,8
886,4,quadrate,curve,C74.Quadrate-3,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,l,14,8
887,5,quadrate,curve,C74.Quadrate-4,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,l,14,8
888,6,quadrate,curve,C74.Quadrate-5,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,l,14,8
889,7,quadrate,curve,C74.Quadrate-6,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,l,14,8
890,8,quadrate,curve,C74.Quadrate-7,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,l,14,8
891,9,quadrate,curve,C74.Quadrate-8,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,l,14,8
892,10,quadrate,curve,C74.Quadrate-9,C74.quad_art_joint_art_art_vent_med_ant_lat_quad,l,14,8
893,1,quadrate,curve,C75.Quadrate-0,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,l,14,8
894,2,quadrate,curve,C75.Quadrate-1,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,l,14,8
895,3,quadrate,curve,C75.Quadrate-2,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,l,14,8
896,4,quadrate,curve,C75.Quadrate-3,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,l,14,8
897,5,quadrate,curve,C75.Quadrate-4,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,l,14,8
898,6,quadrate,curve,C75.Quadrate-5,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,l,14,8
899,7,quadrate,curve,C75.Quadrate-6,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,l,14,8
900,8,quadrate,curve,C75.Quadrate-7,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,l,14,8
901,9,quadrate,curve,C75.Quadrate-8,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,l,14,8
902,10,quadrate,curve,C75.Quadrate-9,C75.quad_art_joint_art_art_ant_lat_ant_med_quad,l,14,8
903,1,supratemporal,curve,C76.Supratemporal-0,C76.vent_edge_ant_post_supratemp,l,15,9
904,2,supratemporal,curve,C76.Supratemporal-1,C76.vent_edge_ant_post_supratemp,l,15,9
905,3,supratemporal,curve,C76.Supratemporal-2,C76.vent_edge_ant_post_supratemp,l,15,9
906,4,supratemporal,curve,C76.Supratemporal-3,C76.vent_edge_ant_post_supratemp,l,15,9
907,5,supratemporal,curve,C76.Supratemporal-4,C76.vent_edge_ant_post_supratemp,l,15,9
908,6,supratemporal,curve,C76.Supratemporal-5,C76.vent_edge_ant_post_supratemp,l,15,9
909,7,supratemporal,curve,C76.Supratemporal-6,C76.vent_edge_ant_post_supratemp,l,15,9
910,8,supratemporal,curve,C76.Supratemporal-7,C76.vent_edge_ant_post_supratemp,l,15,9
911,9,supratemporal,curve,C76.Supratemporal-8,C76.vent_edge_ant_post_supratemp,l,15,9
912,10,supratemporal,curve,C76.Supratemporal-9,C76.vent_edge_ant_post_supratemp,l,15,9
913,1,supratemporal,curve,C77.Supratemporal-0,C77.dors_edge_post_ant_supratemp,l,15,9
914,2,supratemporal,curve,C77.Supratemporal-1,C77.dors_edge_post_ant_supratemp,l,15,9
915,3,supratemporal,curve,C77.Supratemporal-2,C77.dors_edge_post_ant_supratemp,l,15,9
916,4,supratemporal,curve,C77.Supratemporal-3,C77.dors_edge_post_ant_supratemp,l,15,9
917,5,supratemporal,curve,C77.Supratemporal-4,C77.dors_edge_post_ant_supratemp,l,15,9
918,6,supratemporal,curve,C77.Supratemporal-5,C77.dors_edge_post_ant_supratemp,l,15,9
919,7,supratemporal,curve,C77.Supratemporal-6,C77.dors_edge_post_ant_supratemp,l,15,9
920,8,supratemporal,curve,C77.Supratemporal-7,C77.dors_edge_post_ant_supratemp,l,15,9
921,9,supratemporal,curve,C77.Supratemporal-8,C77.dors_edge_post_ant_supratemp,l,15,9
922,10,supratemporal,curve,C77.Supratemporal-9,C77.dors_edge_post_ant_supratemp,l,15,9
923,1,premaxilla,curve,C2.Premaxilla-0,C2.post_med_dors_vent_premax,r,1,1
924,2,premaxilla,curve,C2.Premaxilla-1,C2.post_med_dors_vent_premax,r,1,1
925,3,premaxilla,curve,C2.Premaxilla-2,C2.post_med_dors_vent_premax,r,1,1
926,4,premaxilla,curve,C2.Premaxilla-3,C2.post_med_dors_vent_premax,r,1,1
927,5,premaxilla,curve,C2.Premaxilla-4,C2.post_med_dors_vent_premax,r,1,1
928,6,premaxilla,curve,C2.Premaxilla-5,C2.post_med_dors_vent_premax,r,1,1
929,7,premaxilla,curve,C2.Premaxilla-6,C2.post_med_dors_vent_premax,r,1,1
930,8,premaxilla,curve,C2.Premaxilla-7,C2.post_med_dors_vent_premax,r,1,1
931,9,premaxilla,curve,C2.Premaxilla-8,C2.post_med_dors_vent_premax,r,1,1
932,10,premaxilla,curve,C2.Premaxilla-9,C2.post_med_dors_vent_premax,r,1,1
933,1,premaxilla,curve,C3.Premaxilla-0,C3.dors_vent_vent_vent_premax,r,1,1
934,2,premaxilla,curve,C3.Premaxilla-1,C3.dors_vent_vent_vent_premax,r,1,1
935,3,premaxilla,curve,C3.Premaxilla-2,C3.dors_vent_vent_vent_premax,r,1,1
936,4,premaxilla,curve,C3.Premaxilla-3,C3.dors_vent_vent_vent_premax,r,1,1
937,5,premaxilla,curve,C3.Premaxilla-4,C3.dors_vent_vent_vent_premax,r,1,1
938,6,premaxilla,curve,C3.Premaxilla-5,C3.dors_vent_vent_vent_premax,r,1,1
939,7,premaxilla,curve,C3.Premaxilla-6,C3.dors_vent_vent_vent_premax,r,1,1
940,8,premaxilla,curve,C3.Premaxilla-7,C3.dors_vent_vent_vent_premax,r,1,1
941,9,premaxilla,curve,C3.Premaxilla-8,C3.dors_vent_vent_vent_premax,r,1,1
942,10,premaxilla,curve,C3.Premaxilla-9,C3.dors_vent_vent_vent_premax,r,1,1
943,1,premaxilla,curve,C4.Premaxilla-0,C4.vent_vent_ant_med_premax,r,1,1
944,2,premaxilla,curve,C4.Premaxilla-1,C4.vent_vent_ant_med_premax,r,1,1
945,3,premaxilla,curve,C4.Premaxilla-2,C4.vent_vent_ant_med_premax,r,1,1
946,4,premaxilla,curve,C4.Premaxilla-3,C4.vent_vent_ant_med_premax,r,1,1
947,5,premaxilla,curve,C4.Premaxilla-4,C4.vent_vent_ant_med_premax,r,1,1
948,6,premaxilla,curve,C4.Premaxilla-5,C4.vent_vent_ant_med_premax,r,1,1
949,7,premaxilla,curve,C4.Premaxilla-6,C4.vent_vent_ant_med_premax,r,1,1
950,8,premaxilla,curve,C4.Premaxilla-7,C4.vent_vent_ant_med_premax,r,1,1
951,9,premaxilla,curve,C4.Premaxilla-8,C4.vent_vent_ant_med_premax,r,1,1
952,10,premaxilla,curve,C4.Premaxilla-9,C4.vent_vent_ant_med_premax,r,1,1
953,1,nasal,curve,C6.Nasal-0,C6.post_med_post_lat_nasal,r,2,1
954,2,nasal,curve,C6.Nasal-1,C6.post_med_post_lat_nasal,r,2,1
955,3,nasal,curve,C6.Nasal-2,C6.post_med_post_lat_nasal,r,2,1
956,4,nasal,curve,C6.Nasal-3,C6.post_med_post_lat_nasal,r,2,1
957,5,nasal,curve,C6.Nasal-4,C6.post_med_post_lat_nasal,r,2,1
958,6,nasal,curve,C6.Nasal-5,C6.post_med_post_lat_nasal,r,2,1
959,7,nasal,curve,C6.Nasal-6,C6.post_med_post_lat_nasal,r,2,1
960,8,nasal,curve,C6.Nasal-7,C6.post_med_post_lat_nasal,r,2,1
961,9,nasal,curve,C6.Nasal-8,C6.post_med_post_lat_nasal,r,2,1
962,10,nasal,curve,C6.Nasal-9,C6.post_med_post_lat_nasal,r,2,1
963,1,nasal,curve,C7.Nasal-0,C7.post_lat_ant_lat_nasal,r,2,1
964,2,nasal,curve,C7.Nasal-1,C7.post_lat_ant_lat_nasal,r,2,1
965,3,nasal,curve,C7.Nasal-2,C7.post_lat_ant_lat_nasal,r,2,1
966,4,nasal,curve,C7.Nasal-3,C7.post_lat_ant_lat_nasal,r,2,1
967,5,nasal,curve,C7.Nasal-4,C7.post_lat_ant_lat_nasal,r,2,1
968,6,nasal,curve,C7.Nasal-5,C7.post_lat_ant_lat_nasal,r,2,1
969,7,nasal,curve,C7.Nasal-6,C7.post_lat_ant_lat_nasal,r,2,1
970,8,nasal,curve,C7.Nasal-7,C7.post_lat_ant_lat_nasal,r,2,1
971,9,nasal,curve,C7.Nasal-8,C7.post_lat_ant_lat_nasal,r,2,1
972,10,nasal,curve,C7.Nasal-9,C7.post_lat_ant_lat_nasal,r,2,1
973,1,nasal,curve,C8.Nasal-0,C8.ant_lat_ant_med_nasal,r,2,1
974,2,nasal,curve,C8.Nasal-1,C8.ant_lat_ant_med_nasal,r,2,1
975,3,nasal,curve,C8.Nasal-2,C8.ant_lat_ant_med_nasal,r,2,1
976,4,nasal,curve,C8.Nasal-3,C8.ant_lat_ant_med_nasal,r,2,1
977,5,nasal,curve,C8.Nasal-4,C8.ant_lat_ant_med_nasal,r,2,1
978,6,nasal,curve,C8.Nasal-5,C8.ant_lat_ant_med_nasal,r,2,1
979,7,nasal,curve,C8.Nasal-6,C8.ant_lat_ant_med_nasal,r,2,1
980,8,nasal,curve,C8.Nasal-7,C8.ant_lat_ant_med_nasal,r,2,1
981,9,nasal,curve,C8.Nasal-8,C8.ant_lat_ant_med_nasal,r,2,1
982,10,nasal,curve,C8.Nasal-9,C8.ant_lat_ant_med_nasal,r,2,1
983,1,frontal,curve,C10.Frontal-0,C10.post_med_post_lat_front,r,3,1
984,2,frontal,curve,C10.Frontal-1,C10.post_med_post_lat_front,r,3,1
985,3,frontal,curve,C10.Frontal-2,C10.post_med_post_lat_front,r,3,1
986,4,frontal,curve,C10.Frontal-3,C10.post_med_post_lat_front,r,3,1
987,5,frontal,curve,C10.Frontal-4,C10.post_med_post_lat_front,r,3,1
988,6,frontal,curve,C10.Frontal-5,C10.post_med_post_lat_front,r,3,1
989,7,frontal,curve,C10.Frontal-6,C10.post_med_post_lat_front,r,3,1
990,8,frontal,curve,C10.Frontal-7,C10.post_med_post_lat_front,r,3,1
991,9,frontal,curve,C10.Frontal-8,C10.post_med_post_lat_front,r,3,1
992,10,frontal,curve,C10.Frontal-9,C10.post_med_post_lat_front,r,3,1
993,1,frontal,curve,C11.Frontal-0,C11.post_lat_ant_lat_front,r,3,1
994,2,frontal,curve,C11.Frontal-1,C11.post_lat_ant_lat_front,r,3,1
995,3,frontal,curve,C11.Frontal-2,C11.post_lat_ant_lat_front,r,3,1
996,4,frontal,curve,C11.Frontal-3,C11.post_lat_ant_lat_front,r,3,1
997,5,frontal,curve,C11.Frontal-4,C11.post_lat_ant_lat_front,r,3,1
998,6,frontal,curve,C11.Frontal-5,C11.post_lat_ant_lat_front,r,3,1
999,7,frontal,curve,C11.Frontal-6,C11.post_lat_ant_lat_front,r,3,1
1000,8,frontal,curve,C11.Frontal-7,C11.post_lat_ant_lat_front,r,3,1
1001,9,frontal,curve,C11.Frontal-8,C11.post_lat_ant_lat_front,r,3,1
1002,10,frontal,curve,C11.Frontal-9,C11.post_lat_ant_lat_front,r,3,1
1003,1,frontal,curve,C12.Frontal-0,C12.ant_lat_ant_med_front,r,3,1
1004,2,frontal,curve,C12.Frontal-1,C12.ant_lat_ant_med_front,r,3,1
1005,3,frontal,curve,C12.Frontal-2,C12.ant_lat_ant_med_front,r,3,1
1006,4,frontal,curve,C12.Frontal-3,C12.ant_lat_ant_med_front,r,3,1
1007,5,frontal,curve,C12.Frontal-4,C12.ant_lat_ant_med_front,r,3,1
1008,6,frontal,curve,C12.Frontal-5,C12.ant_lat_ant_med_front,r,3,1
1009,7,frontal,curve,C12.Frontal-6,C12.ant_lat_ant_med_front,r,3,1
1010,8,frontal,curve,C12.Frontal-7,C12.ant_lat_ant_med_front,r,3,1
1011,9,frontal,curve,C12.Frontal-8,C12.ant_lat_ant_med_front,r,3,1
1012,10,frontal,curve,C12.Frontal-9,C12.ant_lat_ant_med_front,r,3,1
1013,1,parietal,curve,C14.Parietal-0,C14.post_med_post_lat_par,r,4,1
1014,2,parietal,curve,C14.Parietal-1,C14.post_med_post_lat_par,r,4,1
1015,3,parietal,curve,C14.Parietal-2,C14.post_med_post_lat_par,r,4,1
1016,4,parietal,curve,C14.Parietal-3,C14.post_med_post_lat_par,r,4,1
1017,5,parietal,curve,C14.Parietal-4,C14.post_med_post_lat_par,r,4,1
1018,6,parietal,curve,C14.Parietal-5,C14.post_med_post_lat_par,r,4,1
1019,7,parietal,curve,C14.Parietal-6,C14.post_med_post_lat_par,r,4,1
1020,8,parietal,curve,C14.Parietal-7,C14.post_med_post_lat_par,r,4,1
1021,9,parietal,curve,C14.Parietal-8,C14.post_med_post_lat_par,r,4,1
1022,10,parietal,curve,C14.Parietal-9,C14.post_med_post_lat_par,r,4,1
1023,1,parietal,curve,C15.Parietal-0,C15.post_lat_ant_lat_par,r,4,1
1024,2,parietal,curve,C15.Parietal-1,C15.post_lat_ant_lat_par,r,4,1
1025,3,parietal,curve,C15.Parietal-2,C15.post_lat_ant_lat_par,r,4,1
1026,4,parietal,curve,C15.Parietal-3,C15.post_lat_ant_lat_par,r,4,1
1027,5,parietal,curve,C15.Parietal-4,C15.post_lat_ant_lat_par,r,4,1
1028,6,parietal,curve,C15.Parietal-5,C15.post_lat_ant_lat_par,r,4,1
1029,7,parietal,curve,C15.Parietal-6,C15.post_lat_ant_lat_par,r,4,1
1030,8,parietal,curve,C15.Parietal-7,C15.post_lat_ant_lat_par,r,4,1
1031,9,parietal,curve,C15.Parietal-8,C15.post_lat_ant_lat_par,r,4,1
1032,10,parietal,curve,C15.Parietal-9,C15.post_lat_ant_lat_par,r,4,1
1033,1,parietal,curve,C16.Parietal-0,C16.ant_lat_ant_med_par,r,4,1
1034,2,parietal,curve,C16.Parietal-1,C16.ant_lat_ant_med_par,r,4,1
1035,3,parietal,curve,C16.Parietal-2,C16.ant_lat_ant_med_par,r,4,1
1036,4,parietal,curve,C16.Parietal-3,C16.ant_lat_ant_med_par,r,4,1
1037,5,parietal,curve,C16.Parietal-4,C16.ant_lat_ant_med_par,r,4,1
1038,6,parietal,curve,C16.Parietal-5,C16.ant_lat_ant_med_par,r,4,1
1039,7,parietal,curve,C16.Parietal-6,C16.ant_lat_ant_med_par,r,4,1
1040,8,parietal,curve,C16.Parietal-7,C16.ant_lat_ant_med_par,r,4,1
1041,9,parietal,curve,C16.Parietal-8,C16.ant_lat_ant_med_par,r,4,1
1042,10,parietal,curve,C16.Parietal-9,C16.ant_lat_ant_med_par,r,4,1
1043,1,supraoccipital,curve,C18.Supraoccipital-0,C18.dors_med_for_mag_vent_med_for_mag_supraocc,r,5,1
1044,2,supraoccipital,curve,C18.Supraoccipital-1,C18.dors_med_for_mag_vent_med_for_mag_supraocc,r,5,1
1045,3,supraoccipital,curve,C18.Supraoccipital-2,C18.dors_med_for_mag_vent_med_for_mag_supraocc,r,5,1
1046,4,supraoccipital,curve,C18.Supraoccipital-3,C18.dors_med_for_mag_vent_med_for_mag_supraocc,r,5,1
1047,5,supraoccipital,curve,C18.Supraoccipital-4,C18.dors_med_for_mag_vent_med_for_mag_supraocc,r,5,1
1048,6,supraoccipital,curve,C18.Supraoccipital-5,C18.dors_med_for_mag_vent_med_for_mag_supraocc,r,5,1
1049,7,supraoccipital,curve,C18.Supraoccipital-6,C18.dors_med_for_mag_vent_med_for_mag_supraocc,r,5,1
1050,8,supraoccipital,curve,C18.Supraoccipital-7,C18.dors_med_for_mag_vent_med_for_mag_supraocc,r,5,1
1051,9,supraoccipital,curve,C18.Supraoccipital-8,C18.dors_med_for_mag_vent_med_for_mag_supraocc,r,5,1
1052,10,supraoccipital,curve,C18.Supraoccipital-9,C18.dors_med_for_mag_vent_med_for_mag_supraocc,r,5,1
1053,1,supraoccipital,curve,C19.Supraoccipital-0,C19.vent_med_for_mag_vent_lat_oto_basiocc_supraocc,r,5,1
1054,2,supraoccipital,curve,C19.Supraoccipital-1,C19.vent_med_for_mag_vent_lat_oto_basiocc_supraocc,r,5,1
1055,3,supraoccipital,curve,C19.Supraoccipital-2,C19.vent_med_for_mag_vent_lat_oto_basiocc_supraocc,r,5,1
1056,4,supraoccipital,curve,C19.Supraoccipital-3,C19.vent_med_for_mag_vent_lat_oto_basiocc_supraocc,r,5,1
1057,5,supraoccipital,curve,C19.Supraoccipital-4,C19.vent_med_for_mag_vent_lat_oto_basiocc_supraocc,r,5,1
1058,6,supraoccipital,curve,C19.Supraoccipital-5,C19.vent_med_for_mag_vent_lat_oto_basiocc_supraocc,r,5,1
1059,7,supraoccipital,curve,C19.Supraoccipital-6,C19.vent_med_for_mag_vent_lat_oto_basiocc_supraocc,r,5,1
1060,8,supraoccipital,curve,C19.Supraoccipital-7,C19.vent_med_for_mag_vent_lat_oto_basiocc_supraocc,r,5,1
1061,9,supraoccipital,curve,C19.Supraoccipital-8,C19.vent_med_for_mag_vent_lat_oto_basiocc_supraocc,r,5,1
1062,10,supraoccipital,curve,C19.Supraoccipital-9,C19.vent_med_for_mag_vent_lat_oto_basiocc_supraocc,r,5,1
1063,1,supraoccipital,curve,C20.Supraoccipital-0,C20.vent_lat_oto_basiocc_vent_otocc_squam_junct_supraocc,r,5,1
1064,2,supraoccipital,curve,C20.Supraoccipital-1,C20.vent_lat_oto_basiocc_vent_otocc_squam_junct_supraocc,r,5,1
1065,3,supraoccipital,curve,C20.Supraoccipital-2,C20.vent_lat_oto_basiocc_vent_otocc_squam_junct_supraocc,r,5,1
1066,4,supraoccipital,curve,C20.Supraoccipital-3,C20.vent_lat_oto_basiocc_vent_otocc_squam_junct_supraocc,r,5,1
1067,5,supraoccipital,curve,C20.Supraoccipital-4,C20.vent_lat_oto_basiocc_vent_otocc_squam_junct_supraocc,r,5,1
1068,6,supraoccipital,curve,C20.Supraoccipital-5,C20.vent_lat_oto_basiocc_vent_otocc_squam_junct_supraocc,r,5,1
1069,7,supraoccipital,curve,C20.Supraoccipital-6,C20.vent_lat_oto_basiocc_vent_otocc_squam_junct_supraocc,r,5,1
1070,8,supraoccipital,curve,C20.Supraoccipital-7,C20.vent_lat_oto_basiocc_vent_otocc_squam_junct_supraocc,r,5,1
1071,9,supraoccipital,curve,C20.Supraoccipital-8,C20.vent_lat_oto_basiocc_vent_otocc_squam_junct_supraocc,r,5,1
1072,10,supraoccipital,curve,C20.Supraoccipital-9,C20.vent_lat_oto_basiocc_vent_otocc_squam_junct_supraocc,r,5,1
1073,1,supraoccipital,curve,C21.Supraoccipital-0,C21.vent_otocc_squam_junct_dors_med_supraocc,r,5,1
1074,2,supraoccipital,curve,C21.Supraoccipital-1,C21.vent_otocc_squam_junct_dors_med_supraocc,r,5,1
1075,3,supraoccipital,curve,C21.Supraoccipital-2,C21.vent_otocc_squam_junct_dors_med_supraocc,r,5,1
1076,4,supraoccipital,curve,C21.Supraoccipital-3,C21.vent_otocc_squam_junct_dors_med_supraocc,r,5,1
1077,5,supraoccipital,curve,C21.Supraoccipital-4,C21.vent_otocc_squam_junct_dors_med_supraocc,r,5,1
1078,6,supraoccipital,curve,C21.Supraoccipital-5,C21.vent_otocc_squam_junct_dors_med_supraocc,r,5,1
1079,7,supraoccipital,curve,C21.Supraoccipital-6,C21.vent_otocc_squam_junct_dors_med_supraocc,r,5,1
1080,8,supraoccipital,curve,C21.Supraoccipital-7,C21.vent_otocc_squam_junct_dors_med_supraocc,r,5,1
1081,9,supraoccipital,curve,C21.Supraoccipital-8,C21.vent_otocc_squam_junct_dors_med_supraocc,r,5,1
1082,10,supraoccipital,curve,C21.Supraoccipital-9,C21.vent_otocc_squam_junct_dors_med_supraocc,r,5,1
1083,1,basisphenoid,curve,C23.Basisphenoid-0,C23.ant_med_basisphen_med_sphen_ptery_junct,r,6,1
1084,2,basisphenoid,curve,C23.Basisphenoid-1,C23.ant_med_basisphen_med_sphen_ptery_junct,r,6,1
